mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
2.3428675333658853	0.06386200586954753	0.12493981657918372	0.01	0.5	squared_epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	742	0.12563300430640634	0.12491549410746372	0.12427094924411586	0.3688406310412398	0.009821987101736677	0.0005563226979510984
2.331240256627401	0.049854278564453125	0.2130356055695361	0.01	0.5	squared_epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	654	0.21343011743327034	0.21399938431323617	0.21167731377856502	0.2722274821127364	0.0035843444361990297	0.0009881739395315203
4.077998638153076	0.07259702682495117	0.24525326751044602	0.01	0.5	squared_epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	548	0.24604519991803997	0.24626847569440669	0.2434461245430919	0.21572116005018196	0.005417963629617177	0.0012810890233620593
4.288511673609416	0.06940253575642903	0.28843337708279715	0.01	0.5	squared_epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	303	0.28876887494905656	0.289830212124881	0.2867010431679593	0.230675885924212	0.0030317575280958604	0.0012993181568992532
4.217777808507283	0.07965826988220215	0.2960766221450481	0.01	0.5	squared_epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	194	0.2966320557418335	0.29735554356874083	0.2942422654582676	0.07578398395903922	0.005103028314483352	0.0013302890111128803
4.354158163070679	0.08763694763183594	0.2975429250849941	0.01	0.5	squared_epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	158	0.2982171296502385	0.2986089282823332	0.29580271529979485	0.3334140519423839	0.012504649334524612	0.0012408654847118456
4.5930977662404375	0.07675727208455403	0.3029280695109243	0.01	0.5	squared_epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	112	0.3036812130217158	0.3039022017032904	0.301200791548334	0.04233500972174549	0.003023711150578733	0.0012246965662466509
4.332566022872925	0.07728377978006999	0.3029320498281169	0.01	0.5	squared_epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	91	0.3036799230317573	0.3039088477239378	0.3012073764850338	0.29346692747739256	0.008989872210661935	0.0012231031284321028
4.627122799555461	0.07803702354431152	0.307100607730894	0.01	0.5	squared_epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	51	0.307820009198401	0.3082237855042935	0.3052580263317808	0.1266086587634034	0.005379411770119949	0.001313287144650197
5.170892159144084	0.07777913411458333	0.3083827901812186	0.01	0.5	squared_epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	21	0.309056415203804	0.30966674852199594	0.30642520479697866	0.163069971039766	0.0090898495102082	0.0014064678756073685
1.4884943962097168	0.05311870574951172	-0.08461972966549851	0.01	1.0	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	837	-0.050246742768351504	-0.1511065134876528	-0.052506035859555045	0.03557366275197976	0.005711315846481199	0.0470222673929771
1.6314948399861653	0.046958208084106445	-0.01967747070087831	0.01	1.0	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	834	-0.018527713283407188	-0.018295321855370306	-0.02220938041313314	0.18400536141835575	0.00016855277387729713	0.001792841196180086
1.8957986036936443	0.0576634407043457	0.022535504660033272	0.01	1.0	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	832	0.02381000542795164	0.023727410160788276	0.020069094567853774	0.10153035519156989	0.0034766950940521377	0.0017443399341724635
1.7155231634775798	0.06104421615600586	0.1260923866997411	0.01	1.0	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	737	0.12724778621812283	0.12721804111763235	0.12381132929726602	0.01971840702101824	0.006704682407731484	0.0016129956590721247
2.095182259877523	0.06715949376424153	0.13682814005212673	0.01	1.0	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	726	0.13807098959604702	0.13779772873303853	0.1346156980987423	0.09147483429584059	0.0024153225733245026	0.0015684040561899273
1.8994634946187336	0.0625309944152832	0.13790591950005957	0.01	1.0	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	725	0.13933329151317342	0.13867198025670402	0.1357124824481809	0.05560191043254719	0.0007701683301870625	0.0015743151658220646
1.8171930313110352	0.05983233451843262	0.13620563647635542	0.01	1.0	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	728	0.13731203463703323	0.13723955937245114	0.13406531210038408	0.03283331820803331	0.0017122224761683055	0.001513725941471142
1.9670742352803547	0.06828006108601888	0.1217213163971788	0.01	1.0	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	783	0.12303863286687156	0.12256855979286341	0.1195567525798481	0.07389817961154835	0.008546881100606816	0.0015425604947229441
2.061615546544393	0.07450548807779948	0.12918053542843708	0.01	1.0	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 1.0, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	735	0.13039585990706337	0.12995679435004281	0.12718894838222794	0.052153751819341274	0.0034954169723077446	0.0014196254023954246
